CHANNEL_ID,CHANNEL_TITLE,CHANNEL_VIEWS,COUNTRY,RELEVANCE,SUBS,CHANNEL_LIFETIME_DAILY_VIEWS,CHANNEL_LIFETIME_DAILY_VIEWS_RELEVANT,CHANNEL_VIDEO_VIEWS,RELEVANT_IMPRESSIONS_DAILY,RELEVANT_IMPRESSIONS_IN_DAILY,VIDEO_VIEWS_DAILY,RELEVANT_VIDEO_VIEWS_DAILY,AVG_MINUTES,FROM_DATE,TO_DATE,LR,TAGS,IDEOLOGY,MEDIA,LOGO_URL
UCfyWB_cTvCBWau8mFcMnJkQ,The Thaiger,47141409,SG,0.85,116000,10366.953738,10366.953738,44370562,60484.49066335,34249.085722964,31341.007475083,26639.856353821,9.963080,2011-02-01T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AL5GRJVxNrdXewjNkNhrfnKnlNR43qmcuPUEhdIjvaERYw=s88-c-k-c0x00ffffff-no-rj
UCHkapYFq5ev4PDAxZQ_PF9Q,Skavlan,168691036,NO,0.5666666667,366000,57198.808607,57198.808607,163474195,17540.571226138,552393.876578466,62127.239202658,35205.435548173,8.248130,2014-09-03T07:33:28.0000000Z,2022-07-01T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/NXkXKORhoFk_0l17hxjB9liv64BeQMGHIOpGye0fe3vxhu0hvOIg3R3Okd9Rp2MnSifaQNaW=s88-c-k-c0x00ffffff-no-rj
UC0lq8TJi-nuHikpkSA89SOw,"Hi, I Think I'm Real",178159,US,1,19800,1091.505302,1091.505302,2058579,781.884302209,422.091258586,229.127076412,229.127076412,15.818792,2017-02-07T04:41:36.0000000Z,2022-04-08T00:37:35.3779968Z,R,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXSkzdAqpCSqeQeT8FXxfdHjm-2QyYWAHSAzRB-iw=s88-c-k-c0x00ffffff-no-rj
UCAyrKoW31y5UcsRjh2ItvxQ,In Pursuit of Truth,43408901,,1,242000,45445.748702,45445.748702,43764256,119934.363271722,4572.798043037,15396.780730897,15396.780730897,26.078400,2018-02-22T12:29:29.0000000Z,2020-10-12T12:50:38.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/a/AATXAJw8d1ZlC472udiJkn5tGhsCQXsj4C0PHVNKISSabg=s88-c-k-c0xffffffff-no-rj-mo
UC3J1M68KAh9Si4FrDHnrSJQ,VictoryIndependence,4250018,,0.85,12100,1342.354186,1342.354186,4248551,1.072909627,0.4155133646,9.092192691,7.728363787,14.030303,2009-04-03T00:00:00.0000000Z,2017-12-02T00:00:00.0000000Z,R,"[
  ""Libertarian""
]",Libertarian,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUR_yr2YqnuaCp0RP1voHgQe8efmQnanF26Xr5a=s88-c-k-c0x00ffffff-no-rj
UCnfWJGuvAPq5UHs6GtPOfDw,The Righteous Acts,3760394,,0.9,46900,1798.325145,1798.325145,3733323,41.391540366,9.809690123,180.647009967,162.58230897,61.733333,2015-03-14T00:00:00.0000000Z,2020-11-18T00:00:00.0000000Z,C,"[
  ""Black"",
  ""Conspiracy"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJV05Bhbelw1zHr6S_rIK7rlU6aeH9pfFotN4oq5bA=s88-c-k-c0x00ffffff-no-rj
UCqPgNd95TaPCpgKgbcwUuCg,The Vista Group,1863059,US,1,17100,1691.629359,1691.629359,2085779,213.605636321,280.0826431,1576.321428571,1576.321428571,45.325630,2019-05-04T00:00:00.0000000Z,2022-09-18T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AMLnZu-UkX7MTjt9UV7xHy34Wfm5dimq5vM_xq1bEK65nQ=s88-c-k-c0x00ffffff-no-rj
UCBuQpiTmgB7swLEjnVn0rTQ,RedPill78 Backup,2868,US,1,16600,2.044872,2.044872,2871,0.5765870432,0,0.1029900332,0.1029900332,6.000000,2019-04-15T00:00:00.0000000Z,2019-04-15T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/a/AATXAJxA4btZhKpYhUnkwSqD5tR9num0iqlaxaeOrkkm=s88-c-k-c0xffffffff-no-rj-mo
UCbxXu42P7hiExin_nfG5XQw,Conservative Home,1090486,GB,0.95,11600,380.590909,380.590909,1071744,731.097131772,467.993350476,275.839700997,262.047715947,42.349794,2015-01-18T00:00:00.0000000Z,2022-10-04T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/Ofq2M306I05NImfa_adWmmA5vEO0IYt48HetoJ8KUyCxgk9NUfBF0-PNR4QWduzUGcoTInJRVow=s88-c-k-c0x00ffffff-no-rj
UCenF67ejtD5KUGAcayYE3xw,IBTimesTV,22579744,,0.8,11100,15760.016084,15760.016084,22536823,0.2245260731,0.1346626777,364.910299003,291.928239203,1.950673,2012-01-30T00:00:00.0000000Z,2015-12-30T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AL5GRJVrEVg4xX625rMNGsKyr5orinJxr5r_QdgTxYr0=s88-c-k-c0x00ffffff-no-rj
UC2xb0PebSBqFYyIQ0VpHb8Q,BlackTruthForever,1267925,,0.95,14900,501.551409,501.551409,1263408,20.341965629,6.807886403,33.542358804,31.865240864,8.728571,2009-08-14T00:00:00.0000000Z,2016-07-07T00:00:00.0000000Z,L,"[
  ""Black"",
  ""SocialJustice""
]",Black,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWv9zJpR_c95i4qzcvh1JH0CG_bXrH3ahiA70sN=s88-c-k-c0x00ffffff-no-rj
UCJH-fn0wLu5uwXX33jNToQw,NewAfrica,16601964,GB,0.85,287000,14177.766280,14177.766280,15893276,14864.441884171,12125.073789354,11900.567275748,10115.482184385,19.652174,2018-10-15T00:00:00.0000000Z,2021-11-09T00:00:00.0000000Z,C,"[
  ""Educational""
]",Unclassified,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWblxY5Pm-p7gJQ4wXHIJKko2QIHaqxRGmh25y7=s88-c-k-c0x00ffffff-no-rj
UCAnRNCf5m5I0pEdqYMfGOgA,Hard-to-Find Mormon Videos,4146281,US,0.5666666667,31200,1790.855331,1790.855331,4518328,46.238817403,141.67331601,1172.668604651,664.512209302,19.997658,2015-10-09T00:00:00.0000000Z,2022-09-05T00:00:00.0000000Z,R,"[
  ""OrganizedReligion""
]",Unclassified,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUi9-cJ_Jwkgkr_m1QiAvdDJOoYPHZwusYHpOsW=s88-c-k-c0x00ffffff-no-rj
UCG6tBbWzY_ZR4_rd72vp6CA,Alliterative,2135532,CA,0.8,43300,694.697745,694.697745,2063947,204.68097711,229.093695954,706.881229236,565.504983389,13.033113,2014-09-02T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,C,"[
  ""Educational""
]",Unclassified,YouTube,https://yt3.ggpht.com/ytc/AL5GRJX4MaXzB-Klv1Q_mQkcLNM3ZKtjVO2vEl44rmpF=s88-c-k-c0x00ffffff-no-rj
UCREVRBQDqTgB7R38nF_FcHQ,G Man,1812015,US,1,13400,882.188251,882.188251,3303795,273.380635507,50.949301387,193.819767442,193.819767442,56.583333,2012-07-13T00:00:00.0000000Z,2022-10-14T00:00:00.0000000Z,R,"[
  ""ReligiousConservative""
]",Religious Conservative,YouTube,https://yt3.ggpht.com/FSUHL0VZFA-vMufHEE9tuZ9X7eZhAweDiW8Q2t9j0cSWEe9bBpfIgAwyYyKo9rBapAFGVEIb=s88-c-k-c0x00ffffff-no-rj
UCADso8k7tSZT3HpD4ZK3W9Q,Trump War Room,27859390,US,1,69100,45958.013201,45958.013201,27850556,15103.857724801,7191.921872766,22776.593023256,22776.593023256,0.476909,2019-06-18T00:00:00.0000000Z,2021-02-13T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVhE2PRcizOUUzGSGlyoYvsnD3Sb5vJR1IynhOaHA=s88-c-k-c0x00ffffff-no-rj
UC6co8_uGCP_EUQKGZguG63Q,LeeCamp,6375150,,1,45100,1384.685217,1384.685217,6369552,337.918298804,10.113579875,137.17192691,137.17192691,14.783333,2009-04-28T00:00:00.0000000Z,2021-12-01T00:00:00.0000000Z,C,"[
  ""PartisanLeft""
]",Partisan Left,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVN4pVotD2IsuM5L_RPFORGtERDuIoQKwMMyvo6=s88-c-k-c0x00ffffff-no-rj
UC9v4NE4NOJrNaY6vLjKA0oQ,USYOUME,8843,US,0.8,10200,129.827586,129.827586,33885,23.573328817,4.747061397,28.200996678,22.560797342,15.666667,2020-07-08T00:00:00.0000000Z,2021-03-26T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVKc317BTafsmP6s2XRUD73foO_jsIZy_PWm_78=s88-c-k-c0x00ffffff-no-rj
UCPTZWC3WPdtBbKk1_qlXcUw,Emory University,29393624,US,0.8,135000,5366.121720,5366.121720,27200871,424.48169786,36386.44760297,4039.259966777,3231.407973422,28.724059,2008-12-03T00:00:00.0000000Z,2022-10-20T00:00:00.0000000Z,L,"[
  ""Educational"",
  ""SocialJustice""
]",Social Justice,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUofdEmF8207b7Gq8cBbNdJXY8TLw8tUMK7rsRokQ=s88-c-k-c0x00ffffff-no-rj
UC8SLxHJbV8M0yge8e2xXinQ,RestoredCOG,30140135,US,0.9,206000,6844.174664,6844.174664,28526520,156.651920058,171.119564736,2543.177740864,2288.859966777,14.588235,2010-12-21T00:00:00.0000000Z,2022-05-20T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUR_fjMQtoWwweyDJpo4cOftt1vhyOnwqJS1YWD7A=s88-c-k-c0x00ffffff-no-rj
UCLJkNhB1Eg_mXx0quUju0Og,That Guy T,4258007,,1,90500,1584.621867,1584.621867,3666815,65.191890988,27.428827184,10.262458472,10.262458472,13.368421,2014-02-12T00:00:00.0000000Z,2020-06-14T00:00:00.0000000Z,R,"[
  ""Libertarian""
]",Libertarian,YouTube,https://yt3.ggpht.com/a/AATXAJzhoJBuGaUZVHZguSUDX10H2dU9LTiVFqd5EzTKWMI=s88-c-k-c0xffffffff-no-rj-mo
UCpuPVIUQLbHX4BvzQKS0Vrw,Gnostic Warrior,1867731,US,1,50300,466.429792,466.429792,1856857,62.326350748,39.925712584,126.98089701,126.98089701,55.759804,2011-10-19T00:00:00.0000000Z,2022-09-12T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWFQJcHyY7HlJV0tQKuuXRKxvv0ZmKHox0GcJP6IQ=s88-c-k-c0x00ffffff-no-rj
UCZ9F9Vqr15Z3KoDM39UjVHQ,WORDS OF PEACE,3340587,,0.85,29600,781.073023,781.073023,3219583,185.295039805,201.918467599,612.459302326,520.590406977,33.909722,2010-01-14T00:00:00.0000000Z,2021-04-28T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJW4CqAJ4a9TAmL9OZ9nM9hHBCVspGJhs9C58qiU2g=s88-c-k-c0x00ffffff-no-rj
UC7qZ_e097NBkgOljy1joVRA,The Daily Beast,28220667,,1,39400,6698.163895,6698.163895,27790682,517.425238297,506.931633922,2316.441860465,2316.441860465,2.541493,2009-04-01T00:00:00.0000000Z,2020-08-10T00:00:00.0000000Z,L,"[
  ""PartisanLeft"",
  ""SocialJustice""
]",Social Justice,YouTube,https://yt3.ggpht.com/ytc/AL5GRJU_9wt4godYCcZK1YxIncxyIERgSppdTuKaJUyT_A=s88-c-k-c0x00ffffff-no-rj
UC9ctsJZ2aD1nCexfqj342NQ,Better Bachelor,145262217,US,1,399000,127348.990619,127348.990619,135754024,273367.434473055,216029.76069376,112693.395348837,112693.395348837,22.176471,2019-11-19T00:00:00.0000000Z,2022-10-20T00:00:00.0000000Z,R,"[
  ""MRA""
]",MRA,YouTube,https://yt3.ggpht.com/ytc/AL5GRJX_7T70iv1BPuw6XCMD2o-hqsowHDvrIwR_2i9a_w=s88-c-k-c0x00ffffff-no-rj
UCljBfmJffQppZYiX2h3pgGQ,Africa Web TV,9663586,NL,1,101000,1900.472399,1900.472399,7160980,7043.007620717,3523.882328828,4597.477574751,4597.477574751,7.700000,2012-06-25T10:57:55.0000000Z,2022-10-19T00:00:00.0000000Z,C,"[
  ""Black""
]",Black,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWX4ANGI4CFDW5f7BJBZDt5ewZlp-2pwK_jrtdh=s88-c-k-c0x00ffffff-no-rj
UCRKwFdsTSXeERjxe8wHfbig,SpokenVerse,37486433,GB,0.8,121000,8600.172520,8600.172520,36241127,111.060267156,84.546955647,3367.776578073,2694.221262458,2.115807,2008-08-08T00:00:00.0000000Z,2020-02-21T02:08:28.8484315Z,L,"[
  ""SocialJustice""
]",Social Justice,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXQT7KSchkWqK5NXx8sq6bYBtlvdRWj_NzwVnTs=s88-c-k-c0x00ffffff-no-rj
UCI_pxrIotsW1eHFW59uD-1g,Brit Girl,24109,GB,1,16100,192.980645,192.980645,29912,89.787228638,0,24.849667774,24.849667774,12.521739,2020-09-22T00:00:00.0000000Z,2021-02-24T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""Libertarian"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/ytc/AAUvwni4ldMf-3nz0ZC_SBVeJgB50IgMxMx7-_fsHGUDQg=s88-c-k-c0x00ffffff-no-rj
UCiYiHxBKpcWRkV9To1rHnGA,Living in Arizona Now,17135686,US,0.85,119000,10478.182069,10478.182069,15193364,12195.18129928,13360.106253754,11023.131229236,9369.66154485,21.197154,2018-09-22T00:00:00.0000000Z,2022-09-11T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVNRZQm6AKuTcX6X-fk7Yk4gs453No6NvGH8ffHOw=s88-c-k-c0x00ffffff-no-rj
UCx3OL_Nskr1Fz76xmw7KjEw,David DM,2366493,,0.85,11100,2259.128084,2259.128084,6684760,4.533868506,0.5812524502,58.397009967,49.637458472,41.066667,2009-09-16T00:00:00.0000000Z,2017-10-23T00:00:00.0000000Z,C,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWwRNhGa86KzF6wknwNh4ja3TzW5pwkCNCEiNrD7g=s88-c-k-c0x00ffffff-no-rj
UC8HcxS28c4mx4ZOL-6009Lg,BTWN News,14835656,US,1,102000,5858.315433,5858.315433,21599609,62987.982611453,8485.99756656,16036.021594684,16036.021594684,45.323009,2012-09-09T04:12:45.0000000Z,2022-10-14T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXZQCGvbxfqvWsPyY8X31G83ng6AZK08aot-9ACMw=s88-c-k-c0x00ffffff-no-rj
UCXNpIBCkkCwgJULpeSwy0ZA,TRUE STORIES-YT,10047,,1,13900,44.331023,44.331023,25579,9.65408294,0.7965715864,21.206810631,21.206810631,12.811321,2020-03-30T00:00:00.0000000Z,2021-10-28T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/D5GZqTQnDKB-aKCY8DFxhAcyw4H4LJNTGouxoD_XvQjgRwVlqx2wxjv2mMBA1h_j6JzXXVfB=s88-c-k-c0x00ffffff-no-rj
UCDG7_piIA5baWqIvtOQ-trA,KCET,23240911,US,0.8,103000,4350.466378,4350.466378,22126472,1506.551748319,4577.697169127,6840.758305648,5472.606644518,10.619730,2008-11-03T00:00:00.0000000Z,2022-10-07T00:00:00.0000000Z,L,"[
  ""Mainstream News"",
  ""PartisanLeft""
]",Partisan Left,Mainstream Media,https://yt3.ggpht.com/ytc/AL5GRJVyySk16O2hw4UQbrA2LKqHDH-AvgXxljJMvg1wPA=s88-c-k-c0x00ffffff-no-rj
UCqPKOi9bksw0pNS0KsJ9tDQ,LiberalViewer,61374186,US,1,107000,10310.060555,10310.060555,61293310,1067.293923372,91.552416518,307.284883721,307.284883721,40.011255,2006-07-08T00:00:00.0000000Z,2022-10-17T00:00:00.0000000Z,L,"[
  ""AntiTheist"",
  ""SocialJustice""
]",Social Justice,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVrLcgLenA9DMA9YPkmJFatcjA5de8LuvRmTwFj=s88-c-k-c0x00ffffff-no-rj
UCVSNOxehfALut52NbkfRBaA,Voice of America,1110522144,US,0.9333333333,2470000,192411.018704,192411.018704,1018431522,849833.84091116,142333.970616206,497364.03820598,464206.435658915,2.495549,2008-03-27T00:00:00.0000000Z,2022-09-23T00:00:00.0000000Z,C,"[
  ""Mainstream News"",
  ""StateFunded""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/wiqkoOfsuG8x3jXjJiaGUc80FBMhYFMCGHVMBHg5MetnYYps3o0LiZQiWoCHx_Kk33I7Tr_c=s88-c-k-c0x00ffffff-no-rj
UCXnU0StfBrat4p5X1SxS7Fg,April Cassidy,1205577,,0.85,14900,442.586633,442.586633,1576051,162.402364787,157.33532466,147.429401993,125.314991694,7.850440,2012-09-24T16:44:06.0000000Z,2022-06-25T00:00:00.0000000Z,R,"[
  ""ReligiousConservative""
]",Religious Conservative,YouTube,https://yt3.ggpht.com/ytc/AL5GRJW2GjwRwcu8kqHUptIfyJbo_FJHel4sNlWyul_HDA=s88-c-k-c0x00ffffff-no-rj
UCtbhxNqyCuPj_Amh6hb8XXw,Mad Liberals,3583633,,1,22100,2176.277264,2176.277264,3532098,2045.45489259,193.326579191,1386.284053156,1386.284053156,0.512821,2017-10-24T00:00:00.0000000Z,2022-04-04T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXWaWB6vpzbWnPYFXlFLEYhFzPd8Rjfs0eUJEGf=s88-c-k-c0x00ffffff-no-rj
UCngq92xrmmsfEgGdfAJ6giQ,The Money GPS,91066664,US,0.8,287000,22093.285252,22093.285252,88837100,33420.51221638,5485.954475076,29806.021594684,23844.817275748,11.113456,2011-10-18T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,C,[],Unclassified,YouTube,https://yt3.ggpht.com/otQL7hR14wepvcowXmAnrX4aQOvJeRvCoKYdKG_q5VzqNtF1YYnzOa_rHA08jXbn4tuz5W1XrA=s88-c-k-c0x00ffffff-no-rj
UC7FwMTJHs0cRZm4eRciR00A,bretcarr2001,1125607,,0.9,11500,273.165773,273.165773,1120526,78.923547882,22.472831514,140.666943522,126.600249169,89.544944,2010-10-19T00:00:00.0000000Z,2022-01-11T00:00:00.0000000Z,C,"[
  ""Black"",
  ""SocialJustice""
]",Black,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXiKPLZttMpsFBy2z0zttmGQ6OcA2SWBxE-=s88-c-k-c0x00ffffff-no-rj
UCoMTyHzl-oa3na0QNF6hY_g,Chrisy Morris,6014559,,1,18300,2179.297307,2179.297307,5908075,955.56149324,357.999623168,1096.045681063,1096.045681063,6.654952,2015-05-06T00:00:00.0000000Z,2022-10-07T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/2Acv2Gi80XzmMwQq8XawRoUllXdybpzf6cMxTML5QrAWVgGoj6-btIehs2S159dAhLUTrdVdiA=s88-c-k-c0x00ffffff-no-rj
UCn8mAXIRVniC4Y9zvk_yMWQ,Sitch & Adam Show,12464733,US,1,43700,6689.907711,6689.907711,11018278,29342.732277198,16015.241314466,8627.323089701,8627.323089701,199.741201,2018-04-23T00:00:00.0000000Z,2022-10-26T00:00:00.0000000Z,C,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWU7MDET5xtMYAa5zqs0JpRfmxFJQ_oh-fqF6ZXZg=s88-c-k-c0x00ffffff-no-rj
UCtff99XRBjWwxPb-DHegiOw,Lasse Burholt,240092476,DK,1,334000,50013.068234,50013.068234,240412819,95078.432366616,8874.988115778,196252.142857143,196252.142857143,0.987574,2009-06-08T00:00:00.0000000Z,2022-08-06T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXen0PgYkUImxFTORIV_VsgRBoXB71s1ZN74I4QBIs=s88-c-k-c0x00ffffff-no-rj
UCT1ZGQTJXt9P_8x6WZ48R4A,seektruthandwisdom,2482280,,1,10600,5547.890591,5547.890591,2535386,4.179910166,0.3101130797,45.071428571,45.071428571,10.326531,2011-12-21T00:00:00.0000000Z,2013-03-22T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVOmKVo9g_-Fogp3N5vG-nEPQ3S6T3bwv3tz4uNBQ4=s88-c-k-c0x00ffffff-no-rj
UCcqVvt66T6dvRpNu5NaTEBg,Radar Ops,705123,US,1,39200,2844.381462,2844.381462,9298283,423.906168272,9.947307078,254.063953488,254.063953488,15.878296,2013-08-15T00:00:00.0000000Z,2022-07-28T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/X3EppAHD05LEk_EOJJBoMVvpXA0Nl2lnwYdRdfHWaPKlEUiT_0sZAlvKHBiuxbGLUDvWN22rLw=s88-c-k-c0x00ffffff-no-rj
UCBHWVR4sb7J0JRlvky4yFTA,wallytron101,882090,GT,0.9,52700,1431.650459,1431.650459,5770983,3987.719584516,640.603609948,4360.40282392,3924.362541528,6.221729,2011-10-15T06:45:32.0000000Z,2022-10-28T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWmzoCO_4qa05IDn7OWHtPOzjTQNV12IRWwFKgtuQ=s88-c-k-c0x00ffffff-no-rj
UCc9UUSOBWC6VCkJUqnh-CLw,MintPress News,1832962,US,1,34100,392.970581,392.970581,1496039,2340.947552446,157.443109756,582.993355482,582.993355482,20.133874,2012-05-19T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,C,[],Unclassified,YouTube,https://yt3.ggpht.com/tq3ETzDc8k4DPewyDo7KnI4pljHT6yt-jS2KMNpyxT3ks-PKOykWtYY49Pdo2vBLWvD3I7mYZMI=s88-c-k-c0x00ffffff-no-rj
UC5N-VmtsksN1xfPV1sdB__g,TradingCoachUK,63387546,GB,0.8,202000,18140.374614,18140.374614,58738533,248.363227641,42775.96391448,12058.82807309,9647.062458472,30.329545,2013-12-08T00:00:00.0000000Z,2022-10-20T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AL5GRJWXaBCtDLf-rV0-VWqCiY7uaKn1FBijJEhgm0Kh=s88-c-k-c0x00ffffff-no-rj
UCyI4gi0BtlKiUl6KgtuVIUw,CTV Your Morning,69039242,CA,0.9,161000,38530.715635,38530.715635,81569525,5593.984346088,6103.632218715,33457.11627907,30111.404651163,3.276834,2016-12-12T00:00:00.0000000Z,2022-09-29T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/igtGIJFg_F3r0JXq2JLByBG_8iXhFV7vaAJjEfQsZADTKaO82Xg6w89KXjZwtRjc0O04ZAS_=s88-c-k-c0x00ffffff-no-rj
UC65XXzhHyH3BKZ72Q1eKF8Q,Matthew LaCroix,5810330,US,0.95,79900,1496.852589,1496.852589,5493449,2342.187365502,1802.208349574,2217.359634551,2106.491652824,52.090909,2012-09-22T23:53:51.0000000Z,2022-10-10T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/OW9508eU1IjNI9cti54bRpmhUbVTiIXUv93L0XoQZH2KpUcVjQqWZe5tq56AvegegwKsRYMD=s88-c-k-c0x00ffffff-no-rj
UC5dJp7F6_phR0QdmUk6cphw,Nicole Michelle,636395,US,0.95,29700,415.305422,415.305422,689407,45.60873985,20.846110167,179.360465116,170.39244186,58.328767,2018-02-19T00:00:00.0000000Z,2022-09-06T00:00:00.0000000Z,C,"[
  ""Black"",
  ""SocialJustice""
]",Black,YouTube,https://yt3.ggpht.com/rHgF6wjP8NtnhLdGWn4SLJPL-Gz8xHeYdLrW1zMVcfhFGZsKvIXwIRLpwrUqaNhS-hjv2xzQ9A=s88-c-k-c0x00ffffff-no-rj
UCjavVNxjFVyy6xm4V0lVGmg,syyenergy7,41823352,,0.95,73400,9375.818489,9375.818489,41581755,50.871817633,38.892418793,1976.799833887,1877.959842193,10.743225,2010-07-30T00:00:00.0000000Z,2022-09-20T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJW4cLSWuaM3vy0NYNDrll9UW7LcEEi6c4PSfM8E=s88-c-k-c0x00ffffff-no-rj
UC7JGB6SrWxxeU33FHvffBBg,Better Bachelor The B Sides,46946,US,0.95,20300,394.212164,394.212164,278708,176.74903091,141.944336451,231.453488372,219.880813953,20.206897,2020-05-10T00:00:00.0000000Z,2022-04-17T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""MRA""
]",MRA,YouTube,https://yt3.ggpht.com/uGpjoF044QnrSbXblrhvbNlRHglLMwT-BLIGaRTEzqsDWfScDM8LSlJph_YxGhr3iDn8jpsn=s88-c-k-c0x00ffffff-no-rj
UCYnwmslj2knI9iAiXM4UOgg,Desertphile,3736854,US,0.95,10800,733.820526,733.820526,4154158,89.457234555,16.364174302,79.649501661,75.667026578,4.299006,2007-04-13T00:00:00.0000000Z,2022-10-12T00:00:00.0000000Z,C,"[
  ""AntiTheist""
]",Anti-theist,YouTube,https://yt3.ggpht.com/Pgq7p_J0AClidkvW_9iATMni2RAtTlqVuWraHpKnRbZw7IxsQw0dw81cu7PXrklQ9T2D4fEyXg=s88-c-k-c0x00ffffff-no-rj
UC3YYstlgX7Qy8d-nh1Linbg,Life of Truth,133264,US,1,21000,3979.354949,3979.354949,1165951,505.583697458,15.024575676,968.406976744,968.406976744,37.733333,2020-03-20T00:00:00.0000000Z,2021-01-07T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/ytc/AAUvwnjlZhAssB_V8cISv6Mm0sdg8uMJ18HXF9269vLS=s88-c-k-c0x00ffffff-no-rj
