CHANNEL_ID,CHANNEL_TITLE,CHANNEL_VIEWS,COUNTRY,RELEVANCE,SUBS,CHANNEL_LIFETIME_DAILY_VIEWS,CHANNEL_LIFETIME_DAILY_VIEWS_RELEVANT,CHANNEL_VIDEO_VIEWS,RELEVANT_IMPRESSIONS_DAILY,RELEVANT_IMPRESSIONS_IN_DAILY,VIDEO_VIEWS_DAILY,RELEVANT_VIDEO_VIEWS_DAILY,AVG_MINUTES,FROM_DATE,TO_DATE,LR,TAGS,IDEOLOGY,MEDIA,LOGO_URL,AVAILABLE,VIDEO_COUNT
UCADso8k7tSZT3HpD4ZK3W9Q,Trump War Room,27859390,US,1.0,69100.0,45958.013201,45958.013201,27850556,15103.857724801,7191.921872766,22776.593023256,22776.593023256,0.476909,2019-06-18T00:00:00.0000000Z,2021-02-13T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVhE2PRcizOUUzGSGlyoYvsnD3Sb5vJR1IynhOaHA=s88-c-k-c0x00ffffff-no-rj,YES,6418
UC6co8_uGCP_EUQKGZguG63Q,LeeCamp,6375150,,1.0,45100.0,1384.685217,1384.685217,6369552,337.918298804,10.113579875,137.17192691,137.17192691,14.783333,2009-04-28T00:00:00.0000000Z,2021-12-01T00:00:00.0000000Z,C,"[
  ""PartisanLeft""
]",Partisan Left,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVN4pVotD2IsuM5L_RPFORGtERDuIoQKwMMyvo6=s88-c-k-c0x00ffffff-no-rj,YES,898
UC9v4NE4NOJrNaY6vLjKA0oQ,USYOUME,8843,US,0.8,10200.0,129.827586,129.827586,33885,23.573328817,4.747061397,28.200996678,22.560797342,15.666667,2020-07-08T00:00:00.0000000Z,2021-03-26T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVKc317BTafsmP6s2XRUD73foO_jsIZy_PWm_78=s88-c-k-c0x00ffffff-no-rj,YES,0
UCPTZWC3WPdtBbKk1_qlXcUw,Emory University,29393624,US,0.8,135000.0,5366.12172,5366.12172,27200871,424.48169786,36386.44760297,4039.259966777,3231.407973422,28.724059,2008-12-03T00:00:00.0000000Z,2022-10-20T00:00:00.0000000Z,L,"[
  ""Educational"",
  ""SocialJustice""
]",Social Justice,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUofdEmF8207b7Gq8cBbNdJXY8TLw8tUMK7rsRokQ=s88-c-k-c0x00ffffff-no-rj,YES,1405
UC8SLxHJbV8M0yge8e2xXinQ,RestoredCOG,30140135,US,0.9,206000.0,6844.174664,6844.174664,28526520,156.651920058,171.119564736,2543.177740864,2288.859966777,14.588235,2010-12-21T00:00:00.0000000Z,2022-05-20T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUR_fjMQtoWwweyDJpo4cOftt1vhyOnwqJS1YWD7A=s88-c-k-c0x00ffffff-no-rj,YES,256
UCLJkNhB1Eg_mXx0quUju0Og,That Guy T,4258007,,1.0,90500.0,1584.621867,1584.621867,3666815,65.191890988,27.428827184,10.262458472,10.262458472,13.368421,2014-02-12T00:00:00.0000000Z,2020-06-14T00:00:00.0000000Z,R,"[
  ""Libertarian""
]",Libertarian,YouTube,https://yt3.ggpht.com/a/AATXAJzhoJBuGaUZVHZguSUDX10H2dU9LTiVFqd5EzTKWMI=s88-c-k-c0xffffffff-no-rj-mo,NO,
UCpuPVIUQLbHX4BvzQKS0Vrw,Gnostic Warrior,1867731,US,1.0,50300.0,466.429792,466.429792,1856857,62.326350748,39.925712584,126.98089701,126.98089701,55.759804,2011-10-19T00:00:00.0000000Z,2022-09-12T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWFQJcHyY7HlJV0tQKuuXRKxvv0ZmKHox0GcJP6IQ=s88-c-k-c0x00ffffff-no-rj,YES,183
UCZ9F9Vqr15Z3KoDM39UjVHQ,WORDS OF PEACE,3340587,,0.85,29600.0,781.073023,781.073023,3219583,185.295039805,201.918467599,612.459302326,520.590406977,33.909722,2010-01-14T00:00:00.0000000Z,2021-04-28T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJW4CqAJ4a9TAmL9OZ9nM9hHBCVspGJhs9C58qiU2g=s88-c-k-c0x00ffffff-no-rj,YES,139
UC7qZ_e097NBkgOljy1joVRA,The Daily Beast,28220667,,1.0,39400.0,6698.163895,6698.163895,27790682,517.425238297,506.931633922,2316.441860465,2316.441860465,2.541493,2009-04-01T00:00:00.0000000Z,2020-08-10T00:00:00.0000000Z,L,"[
  ""PartisanLeft"",
  ""SocialJustice""
]",Social Justice,YouTube,https://yt3.ggpht.com/ytc/AL5GRJU_9wt4godYCcZK1YxIncxyIERgSppdTuKaJUyT_A=s88-c-k-c0x00ffffff-no-rj,YES,1727
UC9ctsJZ2aD1nCexfqj342NQ,Better Bachelor,145262217,US,1.0,399000.0,127348.990619,127348.990619,135754024,273367.434473055,216029.76069376,112693.395348837,112693.395348837,22.176471,2019-11-19T00:00:00.0000000Z,2022-10-20T00:00:00.0000000Z,R,"[
  ""MRA""
]",MRA,YouTube,https://yt3.ggpht.com/ytc/AL5GRJX_7T70iv1BPuw6XCMD2o-hqsowHDvrIwR_2i9a_w=s88-c-k-c0x00ffffff-no-rj,YES,1110
UCljBfmJffQppZYiX2h3pgGQ,Africa Web TV,9663586,NL,1.0,101000.0,1900.472399,1900.472399,7160980,7043.007620717,3523.882328828,4597.477574751,4597.477574751,7.7,2012-06-25T10:57:55.0000000Z,2022-10-19T00:00:00.0000000Z,C,"[
  ""Black""
]",Black,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWX4ANGI4CFDW5f7BJBZDt5ewZlp-2pwK_jrtdh=s88-c-k-c0x00ffffff-no-rj,YES,532
UCRKwFdsTSXeERjxe8wHfbig,SpokenVerse,37486433,GB,0.8,121000.0,8600.17252,8600.17252,36241127,111.060267156,84.546955647,3367.776578073,2694.221262458,2.115807,2008-08-08T00:00:00.0000000Z,2020-02-21T02:08:28.8484315Z,L,"[
  ""SocialJustice""
]",Social Justice,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXQT7KSchkWqK5NXx8sq6bYBtlvdRWj_NzwVnTs=s88-c-k-c0x00ffffff-no-rj,YES,1183
UCI_pxrIotsW1eHFW59uD-1g,Brit Girl,24109,GB,1.0,16100.0,192.980645,192.980645,29912,89.787228638,0.0,24.849667774,24.849667774,12.521739,2020-09-22T00:00:00.0000000Z,2021-02-24T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""Libertarian"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/ytc/AAUvwni4ldMf-3nz0ZC_SBVeJgB50IgMxMx7-_fsHGUDQg=s88-c-k-c0x00ffffff-no-rj,NO,
UCiYiHxBKpcWRkV9To1rHnGA,Living in Arizona Now,17135686,US,0.85,119000.0,10478.182069,10478.182069,15193364,12195.18129928,13360.106253754,11023.131229236,9369.66154485,21.197154,2018-09-22T00:00:00.0000000Z,2022-09-11T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVNRZQm6AKuTcX6X-fk7Yk4gs453No6NvGH8ffHOw=s88-c-k-c0x00ffffff-no-rj,YES,364
UC8HcxS28c4mx4ZOL-6009Lg,BTWN News,14835656,US,1.0,102000.0,5858.315433,5858.315433,21599609,62987.982611453,8485.99756656,16036.021594684,16036.021594684,45.323009,2012-09-09T04:12:45.0000000Z,2022-10-14T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXZQCGvbxfqvWsPyY8X31G83ng6AZK08aot-9ACMw=s88-c-k-c0x00ffffff-no-rj,YES,667
UCXNpIBCkkCwgJULpeSwy0ZA,TRUE STORIES-YT,10047,,1.0,13900.0,44.331023,44.331023,25579,9.65408294,0.7965715864,21.206810631,21.206810631,12.811321,2020-03-30T00:00:00.0000000Z,2021-10-28T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/D5GZqTQnDKB-aKCY8DFxhAcyw4H4LJNTGouxoD_XvQjgRwVlqx2wxjv2mMBA1h_j6JzXXVfB=s88-c-k-c0x00ffffff-no-rj,YES,26
UCqPKOi9bksw0pNS0KsJ9tDQ,LiberalViewer,61374186,US,1.0,107000.0,10310.060555,10310.060555,61293310,1067.293923372,91.552416518,307.284883721,307.284883721,40.011255,2006-07-08T00:00:00.0000000Z,2022-10-17T00:00:00.0000000Z,L,"[
  ""AntiTheist"",
  ""SocialJustice""
]",Social Justice,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVrLcgLenA9DMA9YPkmJFatcjA5de8LuvRmTwFj=s88-c-k-c0x00ffffff-no-rj,YES,637
UCXnU0StfBrat4p5X1SxS7Fg,April Cassidy,1205577,,0.85,14900.0,442.586633,442.586633,1576051,162.402364787,157.33532466,147.429401993,125.314991694,7.85044,2012-09-24T16:44:06.0000000Z,2022-06-25T00:00:00.0000000Z,R,"[
  ""ReligiousConservative""
]",Religious Conservative,YouTube,https://yt3.ggpht.com/ytc/AL5GRJW2GjwRwcu8kqHUptIfyJbo_FJHel4sNlWyul_HDA=s88-c-k-c0x00ffffff-no-rj,YES,238
UCtbhxNqyCuPj_Amh6hb8XXw,Mad Liberals,3583633,,1.0,22100.0,2176.277264,2176.277264,3532098,2045.45489259,193.326579191,1386.284053156,1386.284053156,0.512821,2017-10-24T00:00:00.0000000Z,2022-04-04T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXWaWB6vpzbWnPYFXlFLEYhFzPd8Rjfs0eUJEGf=s88-c-k-c0x00ffffff-no-rj,YES,148
UC7FwMTJHs0cRZm4eRciR00A,bretcarr2001,1125607,,0.9,11500.0,273.165773,273.165773,1120526,78.923547882,22.472831514,140.666943522,126.600249169,89.544944,2010-10-19T00:00:00.0000000Z,2022-01-11T00:00:00.0000000Z,C,"[
  ""Black"",
  ""SocialJustice""
]",Black,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXiKPLZttMpsFBy2z0zttmGQ6OcA2SWBxE-=s88-c-k-c0x00ffffff-no-rj,YES,192
UCoMTyHzl-oa3na0QNF6hY_g,Chrisy Morris,6014559,,1.0,18300.0,2179.297307,2179.297307,5908075,955.56149324,357.999623168,1096.045681063,1096.045681063,6.654952,2015-05-06T00:00:00.0000000Z,2022-10-07T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/2Acv2Gi80XzmMwQq8XawRoUllXdybpzf6cMxTML5QrAWVgGoj6-btIehs2S159dAhLUTrdVdiA=s88-c-k-c0x00ffffff-no-rj,YES,307
UCn8mAXIRVniC4Y9zvk_yMWQ,Sitch & Adam Show,12464733,US,1.0,43700.0,6689.907711,6689.907711,11018278,29342.732277198,16015.241314466,8627.323089701,8627.323089701,199.741201,2018-04-23T00:00:00.0000000Z,2022-10-26T00:00:00.0000000Z,C,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWU7MDET5xtMYAa5zqs0JpRfmxFJQ_oh-fqF6ZXZg=s88-c-k-c0x00ffffff-no-rj,YES,556
UCtff99XRBjWwxPb-DHegiOw,Lasse Burholt,240092476,DK,1.0,334000.0,50013.068234,50013.068234,240412819,95078.432366616,8874.988115778,196252.142857143,196252.142857143,0.987574,2009-06-08T00:00:00.0000000Z,2022-08-06T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXen0PgYkUImxFTORIV_VsgRBoXB71s1ZN74I4QBIs=s88-c-k-c0x00ffffff-no-rj,YES,1439
UCT1ZGQTJXt9P_8x6WZ48R4A,seektruthandwisdom,2482280,,1.0,10600.0,5547.890591,5547.890591,2535386,4.179910166,0.3101130797,45.071428571,45.071428571,10.326531,2011-12-21T00:00:00.0000000Z,2013-03-22T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVOmKVo9g_-Fogp3N5vG-nEPQ3S6T3bwv3tz4uNBQ4=s88-c-k-c0x00ffffff-no-rj,YES,93
UCcqVvt66T6dvRpNu5NaTEBg,Radar Ops,705123,US,1.0,39200.0,2844.381462,2844.381462,9298283,423.906168272,9.947307078,254.063953488,254.063953488,15.878296,2013-08-15T00:00:00.0000000Z,2022-07-28T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/X3EppAHD05LEk_EOJJBoMVvpXA0Nl2lnwYdRdfHWaPKlEUiT_0sZAlvKHBiuxbGLUDvWN22rLw=s88-c-k-c0x00ffffff-no-rj,YES,13
UCBHWVR4sb7J0JRlvky4yFTA,wallytron101,882090,GT,0.9,52700.0,1431.650459,1431.650459,5770983,3987.719584516,640.603609948,4360.40282392,3924.362541528,6.221729,2011-10-15T06:45:32.0000000Z,2022-10-28T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWmzoCO_4qa05IDn7OWHtPOzjTQNV12IRWwFKgtuQ=s88-c-k-c0x00ffffff-no-rj,YES,287
UC65XXzhHyH3BKZ72Q1eKF8Q,Matthew LaCroix,5810330,US,0.95,79900.0,1496.852589,1496.852589,5493449,2342.187365502,1802.208349574,2217.359634551,2106.491652824,52.090909,2012-09-22T23:53:51.0000000Z,2022-10-10T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/OW9508eU1IjNI9cti54bRpmhUbVTiIXUv93L0XoQZH2KpUcVjQqWZe5tq56AvegegwKsRYMD=s88-c-k-c0x00ffffff-no-rj,YES,147
UC5dJp7F6_phR0QdmUk6cphw,Nicole Michelle,636395,US,0.95,29700.0,415.305422,415.305422,689407,45.60873985,20.846110167,179.360465116,170.39244186,58.328767,2018-02-19T00:00:00.0000000Z,2022-09-06T00:00:00.0000000Z,C,"[
  ""Black"",
  ""SocialJustice""
]",Black,YouTube,https://yt3.ggpht.com/rHgF6wjP8NtnhLdGWn4SLJPL-Gz8xHeYdLrW1zMVcfhFGZsKvIXwIRLpwrUqaNhS-hjv2xzQ9A=s88-c-k-c0x00ffffff-no-rj,YES,38
UCjavVNxjFVyy6xm4V0lVGmg,syyenergy7,41823352,,0.95,73400.0,9375.818489,9375.818489,41581755,50.871817633,38.892418793,1976.799833887,1877.959842193,10.743225,2010-07-30T00:00:00.0000000Z,2022-09-20T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJW4cLSWuaM3vy0NYNDrll9UW7LcEEi6c4PSfM8E=s88-c-k-c0x00ffffff-no-rj,YES,7705
UC7JGB6SrWxxeU33FHvffBBg,Better Bachelor The B Sides,46946,US,0.95,20300.0,394.212164,394.212164,278708,176.74903091,141.944336451,231.453488372,219.880813953,20.206897,2020-05-10T00:00:00.0000000Z,2022-04-17T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""MRA""
]",MRA,YouTube,https://yt3.ggpht.com/uGpjoF044QnrSbXblrhvbNlRHglLMwT-BLIGaRTEzqsDWfScDM8LSlJph_YxGhr3iDn8jpsn=s88-c-k-c0x00ffffff-no-rj,YES,3
UCYnwmslj2knI9iAiXM4UOgg,Desertphile,3736854,US,0.95,10800.0,733.820526,733.820526,4154158,89.457234555,16.364174302,79.649501661,75.667026578,4.299006,2007-04-13T00:00:00.0000000Z,2022-10-12T00:00:00.0000000Z,C,"[
  ""AntiTheist""
]",Anti-theist,YouTube,https://yt3.ggpht.com/Pgq7p_J0AClidkvW_9iATMni2RAtTlqVuWraHpKnRbZw7IxsQw0dw81cu7PXrklQ9T2D4fEyXg=s88-c-k-c0x00ffffff-no-rj,YES,1104
UC3YYstlgX7Qy8d-nh1Linbg,Life of Truth,133264,US,1.0,21000.0,3979.354949,3979.354949,1165951,505.583697458,15.024575676,968.406976744,968.406976744,37.733333,2020-03-20T00:00:00.0000000Z,2021-01-07T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/ytc/AAUvwnjlZhAssB_V8cISv6Mm0sdg8uMJ18HXF9269vLS=s88-c-k-c0x00ffffff-no-rj,NO,
UC4NpbPE75Cb1xkbDLWq8WuA,DEEP FAT FRIED,30028698,US,1.0,53500.0,16705.375501,16705.375501,29184291,28858.816052347,22008.863551309,10809.519933555,10809.519933555,45.864575,2018-01-08T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,L,"[
  ""AntiTheist""
]",Anti-theist,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVxIBEau5BWXn01iz244y97JOZTdd2NFpb28tDq=s88-c-k-c0x00ffffff-no-rj,YES,1020
UCVrK_pMRp_q8IelpfUCTGLQ,Turning Point USA,282931559,US,1.0,747000.0,51758.728385,51758.728385,194561060,325501.837657546,26095.444794422,144455.093023256,144455.093023256,12.702461,2012-07-06T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/_u2VXREiE8THGrS5BCiTxKVWcpL5xEdmf4sLGcLHc3kUA-JzcMMgcGvjnmuKMtM12vpDPu85=s88-c-k-c0x00ffffff-no-rj,YES,2783
UC48xcsS0PsbHgww5OW6KFFQ,Abdul Qiyam Muhammad,14459101,US,0.9,73700.0,2876.810474,2876.810474,14556661,23023.404194449,9064.817803177,11415.220930233,10273.698837209,26.389362,2007-04-24T00:00:00.0000000Z,2021-03-01T00:00:00.0000000Z,C,"[
  ""Black"",
  ""SocialJustice""
]",Black,YouTube,https://yt3.ggpht.com/ytc/AAUvwnhNCG95w23rsy4g6tzN0Tr0edUDLwV0tB2K5nGZ3HY=s88-c-k-c0x00ffffff-no-rj,NO,
UCh9g56Xhr_OKqZKxN4b4KrQ,philhellenes,7442213,,1.0,48100.0,2154.278793,2154.278793,7425799,12.044734493,6.306697727,72.862956811,72.862956811,7.723529,2007-01-22T00:00:00.0000000Z,2016-06-30T00:00:00.0000000Z,C,"[
  ""AntiTheist""
]",Anti-theist,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUecY7tb8PSll80kBH7ZlIRuPCJJIzQ9hc6-kQd=s88-c-k-c0x00ffffff-no-rj,YES,170
UCUq94UQ1AXfbwBOdvXb_zTA,Central Cali News Network,2585203,US,1.0,11800.0,5353.780083,5353.780083,2580522,18.544326719,45.741108058,41.477574751,41.477574751,10.014706,2018-01-23T00:00:00.0000000Z,2019-05-20T00:00:00.0000000Z,C,"[
  ""Libertarian""
]",Libertarian,YouTube,https://yt3.ggpht.com/ytc/AL5GRJW-EGWBRspDSwa8EW8x7tXS1qxAbdZWkQmBBbQDcg=s88-c-k-c0x00ffffff-no-rj,YES,61
UCL16LMZv-kPbwArXZJJP7fQ,Invess News,21187,JP,1.0,33700.0,81.501931,81.501931,21109,55.388769502,9.798522807,17.534883721,17.534883721,16.966667,2020-08-08T00:00:00.0000000Z,2021-04-24T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVbpdYEtRRrIYYu7YPobHzTJSlYWgPVmAqW9yDUTw=s88-c-k-c0x00ffffff-no-rj,YES,30
UCWA_2UVvbxQH9vtIavKYzrQ,AmericanSpyFox,11521763,US,0.8,49800.0,5495.723917,5495.723917,11167311,3287.840701759,3423.312555161,8270.621262458,6616.497009967,16.251451,2017-03-18T00:00:00.0000000Z,2022-10-10T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUhbbuUroGw5HuIGFKQPWsOOl2fN0iPbPDKzfzKHw=s88-c-k-c0x00ffffff-no-rj,YES,365
UCVDdqKXC141sGtD3fmSDuOg,Cat Studios,14580,,0.95,28800.0,145.457972,145.457972,586632,5.693497487,0.2913561271,479.680232558,455.69622093,28.714286,2009-09-03T00:00:00.0000000Z,2020-09-18T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWEM7zLZWch7tgBuPPTPWqOPPda4whbNIPscmcL4A=s88-c-k-c0x00ffffff-no-rj,YES,5
UCUv1It7IKtXVu51Vvx7wLMw,Arkham Noir,32069422,CA,0.85,19900.0,40616.197011,40616.197011,29893521,85.991356186,85.54306178,10772.376245847,9156.51980897,11.736842,2011-02-03T00:00:00.0000000Z,2013-02-08T00:00:00.0000000Z,C,"[
  ""AntiTheist""
]",Anti-theist,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWUPx0LmQXyvILPGFbFtFZEO_-3HC26b6aW5RahPg=s88-c-k-c0x00ffffff-no-rj,YES,57
UC52_9lta_cRFzD8rKK68xdw,INFO Wars Boot Camp,3012762,US,1.0,15900.0,1984.895464,1984.895464,3019026,2.391331968,0.0,28.252491694,28.252491694,29.358209,2013-04-14T00:00:00.0000000Z,2017-06-13T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUCMtBWN-iktiMH6Vc8EUEGKmCtxlxTbet9BlIc8w=s88-c-k-c0x00ffffff-no-rj,YES,109
UCUrdmVprSahXaPKqr04VfgQ,VoiceOfThunder,8396171,GB,0.9,86900.0,6396.730023,6396.730023,8245385,5393.584919464,7883.488765768,5680.228405316,5112.205564784,18.745318,2019-04-02T00:00:00.0000000Z,2022-10-12T00:00:00.0000000Z,C,"[
  ""AntiTheist""
]",Anti-theist,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVMleBSz5NWRyohGQM1iIe4CmmqPzA-R0EgeWLL=s88-c-k-c0x00ffffff-no-rj,YES,255
UCr_Q-bPpcw5fJ-Oow1BW1NQ,Kraut,37563780,AT,1.0,525000.0,16565.576018,16565.576018,36609923,34273.243282288,23129.742778082,28321.887873754,28321.887873754,31.232143,2016-10-09T03:48:14.0000000Z,2022-10-28T00:00:00.0000000Z,C,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/u_ubvsE9-R5-BxIU6eIZzVtJBdlpwZAWjW2LaFpxxNvnxbpWaxUE7XJaf-n-CemyjvcQ8_-3RdY=s88-c-k-c0x00ffffff-no-rj,YES,42
UCDRhy5G0TGF0nHdMjSH2E6w,T.E.K,1158804,US,1.0,18800.0,580.515152,580.515152,1226048,583.306214496,122.886183982,325.532392027,325.532392027,15.382022,2017-01-01T00:00:00.0000000Z,2022-10-14T00:00:00.0000000Z,C,"[
  ""MRA""
]",MRA,YouTube,https://yt3.ggpht.com/ytc/AL5GRJX6Nj3UsO9IbZqTc5fCLFB1oCtJQRoOP3s5vMrq=s88-c-k-c0x00ffffff-no-rj,YES,102
UCzbJXh9_pv0x4RkKCW7AxRA,BirtherReportDotCom,21293648,,0.95,24400.0,9088.04268,9088.04268,21293284,1.514513663,0.6926765777,37.846345515,35.954028239,8.006388,2010-04-18T00:00:00.0000000Z,2016-09-16T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AL5GRJU7zfgeZBCHKpKBcReOEuncovMjrtdi7lBrqdXW=s88-c-k-c0x00ffffff-no-rj,YES,1715
UCriIuQZpMi6gEt_2P7xKCww,Andrew Yang,26139328,US,1.0,170000.0,16766.825032,16766.825032,26256848,101403.404892677,97588.567078564,16442.919435216,16442.919435216,13.720779,2018-02-02T00:00:00.0000000Z,2022-05-18T00:00:00.0000000Z,L,"[
  ""PartisanLeft"",
  ""Politician""
]",Partisan Left,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUAWLVImbIyn3pdSGGKJPQVVz6sJoKmvF0GcYDPxA=s88-c-k-c0x00ffffff-no-rj,YES,257
UCOHdZbJGcgBy41RWcdVBF5A,Connie Oelbaum,9216305,,1.0,29700.0,4056.750777,4056.750777,9131746,129.657336262,55.633242544,232.139534884,232.139534884,22.661972,2014-11-09T00:00:00.0000000Z,2021-01-07T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVeEGMgmx4t1poSCb4DLkA5q46CJh5oOJzqGaBjGA=s88-c-k-c0x00ffffff-no-rj,YES,71
UCL8ZVXIVP6QXEuurJiz1H1g,Tatum Report,18462953,US,0.9,133000.0,68896.562963,68896.562963,18602072,81548.266538123,1474.80054713,15450.701827243,13905.631644518,10.780538,2020-07-17T00:00:00.0000000Z,2021-04-13T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AAUvwnh_vK_UaM648gXuQ6alYFlcIe0VN2dA1OEdTr5q=s88-c-k-c0x00ffffff-no-rj,NO,
UCi5XKGhRdkFjlaJi82C2gXg,The Hidden Teachings of Jesus,4091478,,0.9,48000.0,1366.458654,1366.458654,4081612,90.019138596,25.189147565,107.589700997,96.830730897,58.0,2014-12-14T00:00:00.0000000Z,2014-12-14T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXgjhKv7rF6Pzu_uo_Y3zafiGAlSA7TJY-iDdP7=s88-c-k-c0x00ffffff-no-rj,YES,1
UC6tO3THtSNS7W-g45ULAysA,FreeBlackness,8418668,,1.0,50100.0,12945.81348,12945.81348,8259429,728.900341829,774.801501358,1110.103820598,1110.103820598,30.708333,2011-07-22T00:00:00.0000000Z,2013-04-20T00:00:00.0000000Z,C,"[
  ""Black"",
  ""SocialJustice""
]",Black,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVwmMmMA1OwgY63cUL8igxpGnVMfUVNuoqq7g=s88-c-k-c0x00ffffff-no-rj,YES,48
UCF9mPquu4OMPRfUgkLExPvA,DavidIckeNews,819823,,1.0,17500.0,326.682236,326.682236,818339,2.022420432,0.04144341362,7.493355482,7.493355482,35.588235,2011-08-05T00:00:00.0000000Z,2018-06-14T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXmULa0lCa-vyj2Z7_W-3QqD2FjlP6FytZP4rIQ=s88-c-k-c0x00ffffff-no-rj,YES,50
UCCP3M6voPvinmPK3YT2Gp-g,Tobias Lars,4054816,US,0.85,32400.0,942.308464,942.308464,4041561,39.833115187,21.713731155,95.958471761,81.564700997,17.002283,2009-01-16T00:00:00.0000000Z,2020-10-14T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXkHiVZM493lbkIUmRpkdVHY8gDtY8SZGhcTVjSag=s88-c-k-c0x00ffffff-no-rj,YES,260
